title,location,link
"High-Precision Medical Pulse Oximeter₦ 20,09920%30 items left",Unknown,/generic-high-precision-medical-pulse-oximeter-398690030.html
"Kids Deformation Tank Toy With Lighting & Music₦ 22,89931%30 items left",Unknown,/generic-kids-deformation-tank-toy-with-lighting-music-385520673.html
"All-Season Universal Large Capacity Insulated Cola Cup-Red₦ 24,0008%4 items left",Unknown,/generic-all-season-universal-large-capacity-insulated-cola-cup-red-394248462.html
"Men's Industrial Safety Boots With Steel Toe, Kevlar Midsole₦ 57,299 - ₦ 63,00012%16 items left",Unknown,/generic-mens-industrial-safety-boots-with-steel-toe-kevlar-midsole-399706752.html
"Balila Unisex Perfume₦ 2,99970%33 items left",Unknown,/balila-unisex-perfume-334572584.html
"SADOER 12pcs Fruit Face Mask & Anti Wrinkle Moisturizing Skin Care₦ 4,49936%25 items left",Unknown,/sadoer-12pcs-fruit-face-mask-anti-wrinkle-moisturizing-skin-care-293052507.html
"VIC ♛20000mAh Power Banks, Portable Charger Ultra Slim Battery Pack₦ 7,49062%287 items left",Unknown,/vic-20000mah-power-banks-portable-charger-ultra-slim-battery-pack-347714382.html
"Wireless Bluetooth Headsets Earphones Earpods 5.4₦ 6,8502%44 items left",Unknown,/generic-wireless-bluetooth-headsets-earphones-earpods-5.4-395529528.html
Send Packages Securely,Unknown,https://www.jumia.com.ng/sp-jumia-delivery/
Beauty Must Haves,Unknown,https://www.jumia.com.ng/health-beauty/
Grab It Fast,Unknown,https://www.jumia.com.ng/mlp-global-new-arrival/?sort=newest
Fashion deals,Unknown,https://www.jumia.com.ng/category-fashion-by-jumia/
Home Essentials,Unknown,https://www.jumia.com.ng/home-office/
Up to 60% Off,Unknown,https://www.jumia.com.ng/mlp-banger-deals/?sort=newest
"Ace Elec 20000 MAh Ultra Slim Portable Power Bank₦ 8,000",Unknown,/ace-elec-20000-mah-ultra-slim-portable-power-bank-239880320.html
"ECOFLOW RIVER 2 Pro 768Wh 800W Portable Power Station₦ 557,99947%",Unknown,/ecoflow-river-2-pro-768wh-800w-portable-power-station-261415660.html
"SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar₦ 27,280",Unknown,/silver-crest-2l-industrial-8500w-9525-motor-dry-grinder-blender-with-2-jar-398701948.html
"Beige Low Heel Court Shoe₦ 21,00050%",Unknown,/beige-low-heel-court-shoe-408040142.html
"SOLITEC STANDING FAN 18 INCHES₦ 19,506",Unknown,/standing-fan-18-inches-solitec-mpg10055692.html
"NIVEA Radiant & Beauty Even Glow Body Lotion For Women - 400ml - Pack Of 2₦ 9,11020%",Unknown,/nivea-radiant-beauty-even-glow-body-lotion-for-women-400ml-pack-of-2-104325862.html
"7 Steps Laptop Stand Desktop Stand Can Be Adjusted₦ 3,32228%",Unknown,/generic-7-steps-laptop-stand-desktop-stand-can-be-adjusted-273843877.html
"Sun King Solar Fan With 20W Solar Panel₦ 115,00015%",Unknown,/sun-king-solar-fan-with-20w-solar-panel-71338441.html
"DIY Wall Clocks 3D Mirror Stickers Large Wall Clock -Black₦ 3,55644%",Unknown,/generic-diy-wall-clocks-3d-mirror-stickers-large-wall-clock-black-228186095.html
"Sun King Pico Plus 50 Lumens Solar Portable Emergency Lamp - Yellow₦ 10,2604%",Unknown,/sun-king-pico-plus-50-lumens-solar-portable-emergency-lamp-yellow-14091549.html
"JIYUE Flash Drive 3.0 128GB Metal OTG Micro USB Type-C₦ 6,47440%",Unknown,/jiyue-flash-drive-3.0-128gb-metal-otg-micro-usb-type-c-337494583.html
"FYLO M1 BT+2.4G Bluetooth Wireless Mouse With RGB Lights₦ 4,48048%",Unknown,/fylo-m1-bt2.4g-bluetooth-wireless-mouse-with-rgb-lights-398117930.html
"Infinix Smart 9HD 6.7"" 4GB RAM/64GB ROM Black₦ 116,95414%",Unknown,/infinix-smart-9hd-6.7-4gb-ram64gb-rom-black-384822849.html
"STY 15.6"" Men Laptop Bags Backpack Bag Red Dot Rucksack - Grey₦ 8,69041%",Unknown,/sty-15.6-men-laptop-bags-backpack-bag-red-dot-rucksack-grey-351610928.html
"Nokia 105_African Edition,1.77"",4MB/4MB,800MAh, Dual Sim- Charcoal₦ 12,242",Unknown,/nokia-105african-edition1.774mb4mb800mah-dual-sim-charcoal-132260136.html
"XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- BLACK₦ 113,789",Unknown,/xiaomi-redmi-a5-6.88-4gb-ram128gb-rom-black-408237971.html
"SILVER CREST 2L Industrial 9525 Motor Dry Grinder Blender With 1 Jar₦ 23,651",Unknown,/silver-crest-2l-industrial-9525-motor-dry-grinder-blender-with-1-jar-382369846.html
"Hikers 32'' Frameless Android Smart HD LED TV - Black + 1 Year Warranty₦ 146,784",Unknown,/hikers-32-frameless-android-smart-hd-led-tv-black-1-year-warranty-385172656.html
"XIAOMI Router 4C 300Mbps High-speed₦ 21,098",Unknown,/xiaomi-router-4c-300mbps-high-speed-407538598.html
"Jameson Irish Whiskey 20cl₦ 6,5063%",Unknown,/jameson-irish-whiskey-20cl-96806606.html
"Ace Elec 14.1'' Intel(R)Pentium(R) CPU N3700 16GB+128GB - Silver₦ 220,442",Unknown,/ace-elec-14.1-intelrpentiumr-cpu-n3700-16gb128gb-silver-369784891.html
"itel TWS BudsAce Earbuds Earpods Buds Ace ENC Super Bass 35 Hours₦ 12,80049%",Unknown,/itel-tws-budsace-earbuds-earpods-buds-ace-enc-super-bass-35-hours-359981008.html
"Nexus 43 Inch Smart Frameless LED TV( NX-TV43F621B)₦ 286,7501%",Unknown,/nexus-43-inch-smart-frameless-led-tv-nx-tv43f621b-103055855.html
"NIVEA DoShakara Pack - Nourishing Cocoa Body Lotion - 400ml (Pack Of 3)₦ 10,81017%",Unknown,/doshakara-pack-nourishing-cocoa-body-lotion-400mlpack-of-3-nivea-mpg1657642.html
"ECOFLOW 512Wh 500W Portable Solar Generator River 2 Max, Home Use₦ 1,118,400",Unknown,/ecoflow-512wh-500w-portable-solar-generator-river-2-max-home-use-284246036.html
"Realme NOTE 50-6.72"",4/128GB,13MP,Android 13,5000mAh-Midnight Black₦ 128,20020%",Unknown,/realme-note-50-6.724128gb13mpandroid-135000mah-midnight-black-388773948.html
"Royal 1HP Split Basic Air Conditioner (MA09RSAS-R410)₦ 281,5001%",Unknown,/royal-1hp-split-basic-air-conditioner-ma09rsas-r410-265580713.html
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard₦ 710,000",Unknown,/hp-stream-11-laptop-intel-celeron-64gb-ssd-4gb-ram-windows-10-pro-mouse-usb-light-for-keyboard-319828265.html
"Maltina Pineapple Can 33cl x24₦ 14,3096%",Unknown,/maltina-pineapple-can-33cl-x24-53438577.html
"Dr Teal's Dr. Teal's Shea Butter Bath & Body Oil₦ 9,3407%",Unknown,/dr-teals-dr.-teals-shea-butter-bath-body-oil-325477603.html
"itel PowerPulse A1160 Power-Bank 20000mAh 12W Fast Charging TypeC₦ 14,99269%",Unknown,/itel-powerpulse-a1160-power-bank-20000mah-12w-fast-charging-typec-365595706.html
"Ace Elec 50000 MAh Power Banks With LED Light Portable Super Fast Charger₦ 26,736",Unknown,/ace-elec-50000-mah-power-banks-with-led-light-portable-super-fast-charger-348751098.html
"Apple IPhone 6 Plus 99.9%NEW 1GB RAM+16GB ROM 2915mAh Single SIM 5.5 Inch Screen Retina HD Camera 8MP Touch ID Refurbished Smartphone₦ 91,53428%",Unknown,/renewed-apple-iphone-6-plus-99.9new-1gb-ram16gb-rom-2915mah-single-sim-5.5-inch-screen-retina-hd-camera-8mp-touch-id-refurbished-smartphone-400238921.html
"Ace Elec 70,000MAh Large Capacity Portable Power Bank With 28 PCS LED Lights₦ 37,529",Unknown,/ace-elec-70000mah-large-capacity-portable-power-bank-with-28-pcs-led-lights-401686248.html
"Solar Talkers Solar Home Lighting System With FM Radio With 4pcs 2W Super Bright Bulbs₦ 75,999",Unknown,/solar-talkers-solar-home-lighting-system-with-fm-radio-with-4pcs-2w-super-bright-bulbs-46021700.html
"Ace Elec 20000 MAh Ultra Slim Portable Power Bank₦ 8,000",Unknown,/ace-elec-20000-mah-ultra-slim-portable-power-bank-239880320.html
"Ultra-Fine Fiber Multipurpose Cleaning Cloth₦ 1,99044%",Unknown,/generic-ultra-fine-fiber-multipurpose-cleaning-cloth-401921024.html
"Summer Thin Men's Fashionable Baseball Jacket Windproof Thin Jacket - Black₦ 10,98019%",Unknown,/fashion-summer-thin-mens-fashionable-baseball-jacket-windproof-thin-jacket-black-390246663.html
"1.99 Inch HD Full Touch Screen Smart Bluetooth Call Smart Watch₦ 12,90057%",Unknown,/generic-1.99-inch-hd-full-touch-screen-smart-bluetooth-call-smart-watch-388500081.html
"itel 9.5inch USB Rechargeable LED Makeup Mirror 3 Color Lighting₦ 6,80077%",Unknown,/itel-9.5inch-usb-rechargeable-led-makeup-mirror-3-color-lighting-394069365.html
"Anern Rechargeable Solar Lamp Solar Outdoor Light LED Bulb₦ 19,40054%",Unknown,/anern-rechargeable-solar-lamp-solar-outdoor-light-led-bulb-377730419.html
"Hikers 43'' Inch Frameless Android Smart FHD LED TV - Black-One Year Warranty₦ 218,272",Unknown,/hikers-43-inch-frameless-android-smart-fhd-led-tv-black-one-year-warranty-385174476.html
"ECOFLOW 800W Alternator Charger, 3-in-1 Fast DC-DC Charger₦ 276,79973%",Unknown,/ecoflow-800w-alternator-charger-3-in-1-fast-dc-dc-charger-401065444.html
"Infinix Smart 9HD 6.7"" 4GB RAM/64GB ROM Black₦ 116,95414%",Unknown,/infinix-smart-9hd-6.7-4gb-ram64gb-rom-black-384822849.html
"Skyrun 70 Litres Double Door Top Mount Fridge (BCD-85HC) - Starry Night Black.₦ 181,7501%",Unknown,/skyrun-70-litres-double-door-top-mount-fridge-bcd-85hc-starry-night-black.-377757053.html
"XIAOMI REDMI A5 -  6.88   3GB RAM/64GB ROM  -- Lake Green₦ 98,632",Unknown,/xiaomi-redmi-a5-6.88-3gb-ram64gb-rom-lake-green-408259963.html
"Royal 32 Inches Smart LED TV (RTV32GF3H) + 1 Year Warranty₦ 161,60014%",Unknown,/royal-32-inches-smart-led-tv-rtv32gf3h-1-year-warranty-263214013.html
"SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar₦ 27,280",Unknown,/silver-crest-2l-industrial-8500w-9525-motor-dry-grinder-blender-with-2-jar-398701948.html
"Nine 28cm 2 In 1 Stainless Steel Steaming Pot₦ 16,59939%",Unknown,/nine-28cm-2-in-1-stainless-steel-steaming-pot-399335598.html
"Maltina Classic Can 33cl x 24₦ 14,3096%",Unknown,/classic-can-33cl-x-24-maltina-mpg1662287.html
"ALagzi 2024 Ladies Classic Fashion High Heels - Silver₦ 13,39034%",Unknown,/alagzi-2024-ladies-classic-fashion-high-heels-silver-135562806.html
"6Pcs Toothbrush Sensitive Original Soft Travel₦ 5,50031%",Unknown,/generic-6pcs-toothbrush-sensitive-original-soft-travel-348219447.html
"Jameson Black Barrel 70cl₦ 41,600",Unknown,/jameson-black-barrel-70cl-96806477.html
"Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Black₦ 17,1124%",Unknown,/boscon-auto-ignition-table-top-gas-cooker-2-burner-black-382945938.html
"Maltina Pineapple Can 33cl x24₦ 14,3096%",Unknown,/maltina-pineapple-can-33cl-x24-53438577.html
"Milo Activ-Go E-Cube 100 x 2.75g₦ 3,9009%",Unknown,/milo-activ-go-e-cube-100-x-2.75g-102469522.html
"Chic Women's Mini Dresses Perfect For Parties And Casual Day₦ 5,88840%",Unknown,/fashion-chic-womens-mini-dresses-perfect-for-parties-and-casual-day-400650125.html
"MTN 4G Wireless Router CPE ZTE K10 + Free 50GB Data On Activtn₦ 20,000",Unknown,/mtn-4g-wireless-router-cpe-zte-k10-free-50gb-data-on-activtn-373634213.html
"Pure Black Long Lasting Perfume-100ML₦ 4,49910%",Unknown,/long-lasting-perfume-pure-black-mpg4189493.html
"Insomniac Games Marvel'S Spider-Man Miles Morales (PS5)₦ 40,9001%",Unknown,/insomniac-games-marvels-spider-man-miles-morales-ps5-88884676.html
"Laptop Bag. Suitable For 11/12/13 14/15.6 Inches₦ 12,90056%",Unknown,/fashion-laptop-bag.-suitable-for-111213-1415.6-inches-268061371.html
"Ace Elec 14.1''  Intel(R)Pentium(R) CPU N3700 16GB+256GB - Silver₦ 226,519",Unknown,/ace-elec-14.1-intelrpentiumr-cpu-n3700-16gb256gb-silver-400975977.html
"XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- Black₦ 113,789",Unknown,/xiaomi-redmi-a5-6.88-4gb-ram128gb-rom-black-408322875.html
"Light And Comfortable Mesh Top, Show Your Fashion Charm₦ 5,88840%",Unknown,/fashion-light-and-comfortable-mesh-top-show-your-fashion-charm-398766013.html
"ADIDAS GlideEase - Women₦ 99,500",Unknown,/adidas-glideease-women-386928404.html
"ASHION Men's Varsity Jacket - Stylish, Comfortable, Durable With Free Necklace₦ 10,96549%",Unknown,/ashion-mens-varsity-jacket-stylish-comfortable-durable-with-free-necklace-361182732.html
"Mediana 5-in-1 Mediana Hair Care Bundle₦ 8,99931%",Unknown,/5-in-1-mediana-hair-care-bundle-mediana-mpg3930376.html
"Biore UV Aqua Rich Watery Essence Sunscreen SPF 50 (50ML)₦ 4,33846%",Unknown,/biore-uv-aqua-rich-watery-essence-sunscreen-spf-50-50ml-253672200.html
"Mateamoda 3 PCS Men Bags Backpacks School Bags Laptop Bags Satchel₦ 13,73525%",Unknown,/mateamoda-3-pcs-men-bags-backpacks-school-bags-laptop-bags-satchel-109560760.html
"TIMBUTUS Laptop Case Bag-15.6""₦ 9,99955%",Unknown,/timbutus-laptop-case-bag-15.6-362797303.html
"Macbook PRO Laptop A1278 13.3 Inch Core I5 2.5GHz 8GB RAM 500GB EN/AR Keyboard₦ 211,200",Unknown,/renewed-macbook-pro-laptop-a1278-13.3-inch-core-i5-2.5ghz-8gb-ram-500gb-enar-keyboard-396858845.html
"Samsung Galaxy A06 6.7"" 4GB RAM / 64GB ROM Android 14 - Black...₦ 131,3205%",Unknown,/samsung-galaxy-a06-6.7-4gb-ram-64gb-rom-android-14-black...-391091990.html
"XIAOMI Redmi Watch 5 - Obsidian Black₦ 150,976",Unknown,/xiaomi-redmi-watch-5-obsidian-black-401905277.html
"Sexy Long Skinny Jeans, Sculpt Your Perfect Legs₦ 12,88832%",Unknown,/fashion-sexy-long-skinny-jeans-sculpt-your-perfect-legs-397578001.html
"TOUPHY Men's Fashion Sneakers Running Shoes₦ 13,27638%",Unknown,/touphy-mens-fashion-sneakers-running-shoes-113607132.html
"XIAOMI Redmi 14C 6.88'' 4GB RAM/128GB ROM Android 14 -Midnight Black₦ 125,712",Unknown,/xiaomi-redmi-14c-6.88-4gb-ram128gb-rom-android-14-midnight-black-373379422.html
"Realme NOTE 50-6.72"",4/128GB,13MP,Android 13,5000mAh-Midnight Black₦ 128,20020%",Unknown,/realme-note-50-6.724128gb13mpandroid-135000mah-midnight-black-388773948.html
"Infinix Hot 50i 6.78"" 4GB RAM/128GB ROM Android 13- Purple₦ 140,632",Unknown,/infinix-hot-50i-6.78-4gb-ram128gb-rom-android-13-purple-388505787.html
"Samsung Galaxy A05 6.7"" 4GB RAM/64GB ROM Android 13 - Black..₦ 113,1609%",Unknown,/samsung-galaxy-a05-6.7-4gb-ram64gb-rom-android-13-black..-402050267.html
"itel 2163 1.8"" Wireless FM Torchlight Dual SIM₦ 13,25012%",Unknown,/itel-2163-1.8-wireless-fm-torchlight-dual-sim-84833734.html
"Samsung Galaxy A16 6.7"" HD 4GB RAM/128GB ROM Android 14 5000mah - Black₦ 230,2225%",Unknown,/samsung-galaxy-a16-6.7-hd-4gb-ram128gb-rom-android-14-5000mah-black-391241450.html
"redbeat D5 Smartphone, 6.52inch HD Display, 6GB+128GB ROM, Black₦ 120,00032%",Unknown,/redbeat-d5-smartphone-6.52inch-hd-display-6gb128gb-rom-black-367085248.html
"Realme C61 Dual SIM 8GB RAM 256GB 4G₦ 169,00020%",Unknown,/realme-c61-dual-sim-8gb-ram-256gb-4g-397550349.html
"Nokia 105_African Edition, 1.77"" 4MB/4MB, 800 MAh, Dual Sim - Blue₦ 12,242",Unknown,/nokia-105african-edition-1.77-4mb4mb-800-mah-dual-sim-blue-132260276.html
"AGM PAD T3 Android 14 Tablet 10""  8(4+4)GB RAM+64GB ROM 4G Dual SIM 6000mAh PC₦ 180,64541%",Unknown,/agm-pad-t3-android-14-tablet-10-844gb-ram64gb-rom-4g-dual-sim-6000mah-pc-401283349.html
"Hmd Aura 6.56"" 4GB + 64GB 4G LTE, Dual SIM, 5000mAh - Black₦ 140,105",Unknown,/hmd-aura-6.56-4gb-64gb-4g-lte-dual-sim-5000mah-black-374121463.html
"FreeYond M5,4GB+128GB,4G 6.52"" Smartphone 5000mAh,Grey₦ 131,65137%",Unknown,/freeyond-m54gb128gb4g-6.52-smartphone-5000mahgrey-252928543.html
"Tecno CAMON 30 6.78"" 8GB RAM/256GB ROM Android 14 - Dark₦ 328,318",Unknown,/tecno-camon-30-6.78-8gb-ram256gb-rom-android-14-dark-307724252.html
"redbeat E3 ,6.6-inch,12GB RAM/256GB ROM ,Android 14,BLUE₦ 152,64631%",Unknown,/redbeat-e3-6.6-inch12gb-ram256gb-rom-android-14blue-365952954.html
"Glamstar 1.0HP Split Copper Air Conditioner With Kit (GAC-S09R4-E) + 12 Months Warranty₦ 326,598",Unknown,/1hp-split-copper-air-conditioner-with-kit-gac-s09r4-a-12-months-warranty-ac-glamstar-mpg9372135.html
"Syinix 2.2L Electric Kettle - Silver₦ 6,816",Unknown,/electric-kettle-2.2l-silver-syinix-mpg8223162.html
"SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar₦ 27,280",Unknown,/silver-crest-2l-industrial-8500w-9525-motor-dry-grinder-blender-with-2-jar-398701948.html
"Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Black₦ 17,1124%",Unknown,/boscon-auto-ignition-table-top-gas-cooker-2-burner-black-382945938.html
"Aeon 16 Inches Reachargable Fan (ARF-16B)₦ 51,7002%",Unknown,/aeon-16-inches-reachargable-fan-arf-16b-396083143.html
"Aeon 4 Burner 50 x 50 Gas Cooker (AGC5040J) - Black₦ 147,1001%",Unknown,/aeon-4-burner-50-x-50-gas-cooker-agc5040j-black-401319089.html
"Scarlett 7 Speed Electric Hand Mixer Whisk Egg Beater Cake Baking₦ 7,263",Unknown,/scarlett-7-speed-electric-hand-mixer-whisk-egg-beater-cake-baking-381202653.html
"Electric Iron Pressing Clothes 1000W₦ 7,598",Unknown,/generic-electric-iron-pressing-clothes-1000w-381207082.html
"TINMO 10 Liters Airfryer + 12 Months Warranty₦ 53,0739%",Unknown,/10-liters-airfryer-12-months-warranty-tinmo-mpg10232756.html
"Haier Thermocool 2 Hob Burner Stainless Table Top Gas Cooker (TGC-2SA)₦ 54,60014%",Unknown,/haier-thermocool-2-hob-burner-stainless-table-top-gas-cooker-tgc-2sa-403471779.html
"Binatone Smoother Gliding Steam Iron (SI-1605) - Blue + 2 Years Warranty₦ 15,76514%",Unknown,/binatone-smoother-gliding-steam-iron-si-1605-blue-2-years-warranty-26679395.html
"Aeon 1.5HP Split Inverter Air Conditioner (ASA12IJ3)₦ 391,7501%",Unknown,/aeon-1.5hp-split-inverter-air-conditioner-asa12ij3-401319093.html
"Skyrun 85 Litres Double Door Top Mount Fridge (BCD-108J) - Silver₦ 229,99014%",Unknown,/85l-double-door-top-mount-fridge-bcd-108j-silver-skyrun-mpg4310790.html
"Syinix 7KG Twin Tub  Copper Motor Washing Machine ,1year Warranty₦ 229,90011%",Unknown,/syinix-7kg-twin-tub-copper-motor-washing-machine-1year-warranty-296053343.html
"Skyrun 4 Burners（4+0) Gas Cooker - (GCS-4G/X) - Black₦ 142,9001%",Unknown,/4-burners40gas-cooker-gcs-4gx-black-skyrun-mpg4310788.html
"5Pieces Light Bulb LED E27-10W-Cool White Light₦ 3,19930%",Unknown,/generic-5pieces-light-bulb-led-e27-10w-cool-white-light-403166361.html
"GUIXIA  Tws Wireless Bluetooth Headsets Earphones I12₦ 2,99912%",Unknown,/generic-guixia-tws-wireless-bluetooth-headsets-earphones-i12-213247591.html
"BLWOENS Womens Casual Shoes Running Sneakers - Black₦ 4,91238%",Unknown,/blwoens-womens-casual-shoes-running-sneakers-black-295579719.html
"Electric Hair Trimmer Grooming Cutting Kit For Men₦ 2,95053%",Unknown,/generic-electric-hair-trimmer-grooming-cutting-kit-for-men-387739187.html
"Atouch New Style Apad 5G Dual Card, 7-inch Screen, 8GB + 256GB,Front 5.0M Back 8.0M₦ 70,00024%",Unknown,/atouch-new-style-apad-5g-dual-card-7-inch-screen-8gb-256gbfront-5.0m-back-8.0m-381240683.html
"GUEETON 128GB Metal OTG Usb Flash Drive Waterproof 3D Embossment₦ 5,88847%",Unknown,/gueeton-128gb-metal-otg-usb-flash-drive-waterproof-3d-embossment-195048860.html
"Home & Office Lamp Wall Light Art Lighting 6W₦ 4,90045%",Unknown,/generic-home-office-lamp-wall-light-art-lighting-6w-403587339.html
"2024 Men's Casual Shoes Popular Colour Design Sneakers Big Size 39-47₦ 8,99051%",Unknown,/fashion-2024-mens-casual-shoes-popular-colour-design-sneakers-big-size-39-47-261707476.html
"Infant Baby Girl Embroidery Flowers Pink Short Sleeves Princess Dress₦ 12,52437%",Unknown,/fashion-infant-baby-girl-embroidery-flowers-pink-short-sleeves-princess-dress-117803825.html
"Mythco 3D Illusion Night Light With Smart Touch For Kids Room Decor Lamp Birthday Christmas Gifts₦ 5,03749%",Unknown,/mythco-3d-illusion-night-light-with-smart-touch-for-kids-room-decor-lamp-birthday-christmas-gifts-375913769.html
"Luxury Genuine Personality Rotating Leather Belt For Men₦ 2,88851%",Unknown,/fashion-luxury-genuine-personality-rotating-leather-belt-for-men-377708637.html
"Mateamoda 4 Pcs Women Handbags₦ 10,17731%",Unknown,/mateamoda-4-pcs-women-handbags-59654522.html
"GUIXIA XG88Pro Smart Bluetooth 5.3 Sunglasses Earphones₦ 10,99934%",Unknown,/generic-guixia-xg88pro-smart-bluetooth-5.3-sunglasses-earphones-397919272.html
"Thick Absorbent Soft Bathroom Towel - Quick Drying₦ 4,28044%",Unknown,/generic-thick-absorbent-soft-bathroom-towel-quick-drying-375855416.html
"Mateamoda 24 PCS Socks Anklet Casual Socks Women Socks Men Socks₦ 6,99540%",Unknown,/mateamoda-24-pcs-socks-anklet-casual-socks-women-socks-men-socks-273804288.html
"Hikers 55'' Inch Frameless Android Smart 4K LED TV-Black+WALLMOUNT - One Year₦ 461,040",Unknown,/hikers-55-inch-frameless-android-smart-4k-led-tv-blackwallmount-one-year-385176545.html
"Royal 32 Inches Smart LED TV (RTV32GF3H) + 1 Year Warranty₦ 161,60014%",Unknown,/royal-32-inches-smart-led-tv-rtv32gf3h-1-year-warranty-263214013.html
"Mi+ NETFLIX, Prime Video, YouTube installed MXQ pro Smart Box with MI+ 32” LED Tv₦ 125,0002%",Unknown,/mi-netflix-prime-video-youtube-installed-mxq-pro-smart-box-with-mi-32-led-tv-393712107.html
"Qsonic Bolan 2.1 Hometheater Cinematic SoundBar With SubWoofer₦ 93,98958%",Unknown,/qsonic-bolan-2.1-hometheater-cinematic-soundbar-with-subwoofer-66119139.html
"Hikers 32'' Frameless Android Smart HD LED TV - Black + 1 Year Warranty₦ 146,784",Unknown,/hikers-32-frameless-android-smart-hd-led-tv-black-1-year-warranty-385172656.html
"Mora 32'' LED HD TV (TV 32D2N)-Black With Free Bracket₦ 153,26514%",Unknown,/mora-32-led-hd-tv-tv-32d2n-black-with-free-bracket-400099435.html
"Mi+ MIL60603.1 MULTI MEDIA SPEAKER₦ 52,9001%",Unknown,/mi-mil60603.1-multi-media-speaker-391015847.html
"Hisense 43"" Inches LED HD TV (43A5200) - Black +1 Year Warranty₦ 271,0001%",Unknown,/hisense-43-inches-led-hd-tv-43a5200-black-1-year-warranty-105888804.html
"Nexus 43 Inch Smart Frameless LED TV( NX-TV43F621B)₦ 286,7501%",Unknown,/nexus-43-inch-smart-frameless-led-tv-nx-tv43f621b-103055855.html
"Hisense 58'' Inches Smart UHD 4K TV (58A6N) - Black + 12 Months Warranty₦ 598,50014%",Unknown,/hisense-58-inches-smart-uhd-4k-tv-58a6n-black-12-months-warranty-192987367.html
"Hisense 40"" Inches LED HD TV (A4K) + Free Wall Bracket - Black + 1 Year Warranty₦ 314,7372%",Unknown,/40-led-full-hd-tv-hx40n2176-hisense-mpg272021.html
"Century 43 Inches Smart 2K UHD TV (CTV-43) + 1 YEAR WARRANTY₦ 274,2023%",Unknown,/43-inches-smart-4k-uhd-tv-ctv-43-1-year-warranty-century-mpg9828650.html
"Hisense 50'' Inches Smart UHD 4K TV (A6N) - Black +1 Year Warranty₦ 503,2631%",Unknown,/hisense-50-inches-smart-uhd-4k-tv-a6n-black-1-year-warranty-77034629.html
"Hikers 43'' Inch Frameless Android Smart FHD LED TV - Black-One Year Warranty₦ 218,272",Unknown,/hikers-43-inch-frameless-android-smart-fhd-led-tv-black-one-year-warranty-385174476.html
"Royal 43 Inches Smart TV (RTV43E5N) + 2 Years Warranty₦ 275,40014%",Unknown,/royal-43-inches-smart-tv-rtv43e5n-2-years-warranty-263214025.html
"BLWOENS Fashion Lace Up Sneakers Men's Fashion Shoes-Black₦ 4,91238%",Unknown,/blwoens-fashion-lace-up-sneakers-mens-fashion-shoes-black-260234410.html
"Berrykey Men's 2 In 1 Short Sleeve T-Shirt & Shorts Set - Navy₦ 3,01049%",Unknown,/berrykey-mens-2-in-1-short-sleeve-t-shirt-shorts-set-navy-35630145.html
"GALUIN Ladies Flat Shoes - Black₦ 2,60049%",Unknown,/galuin-ladies-flat-shoes-black-349454329.html
"Berrykey Men Lightweight Winter Varsity Jacket - White₦ 3,245 - ₦ 6,49649%",Unknown,/berrykey-men-lightweight-winter-varsity-jacket-white-38238128.html
"1900W Portable Foldable Hair Dryer Set₦ 3,99549%",Unknown,/generic-1900w-portable-foldable-hair-dryer-set-330016388.html
"GALUIN Ladies Fashion Thick Heel Work Shoes-Black₦ 2,05049%",Unknown,/galuin-ladies-fashion-thick-heel-work-shoes-black-349454242.html
"BLWOENS Womens Casual Shoes Running Sneakers - White₦ 4,91238%",Unknown,/blwoens-womens-casual-shoes-running-sneakers-white-295579762.html
"Berrykey Mens Oblique Zippers Hoodie Varsity Jacket Sweatshirts - Black₦ 3,43449%",Unknown,/berrykey-mens-oblique-zippers-hoodie-varsity-jacket-sweatshirts-black-35334178.html
"Ladies Sneakers Women Sports Casual Shoes Running Walking Outdoor₦ 3,25049%",Unknown,/fashion-ladies-sneakers-women-sports-casual-shoes-running-walking-outdoor-316106188.html
"Johnnie Walker Black Label 70cl.₦ 41,65510%",Unknown,/johnnie-walker-black-label-70cl.-395492475.html
"Johnnie Walker Blue 70cl₦ 420,96510%",Unknown,/johnnie-walker-blue-70cl-395492478.html
"Johnnie Walker Blue Label Ghost And Rare 70cl.₦ 505,16010%",Unknown,/johnnie-walker-blue-label-ghost-and-rare-70cl.-395492481.html
"Johnnie Walker Gold Rsv 70cl₦ 62,64010%",Unknown,/johnnie-walker-gold-rsv-70cl-395492482.html
"Johnnie Walker Red Pocket Size 20cl₦ 5,483",Unknown,/johnnie-walker-red-pocket-size-20cl-83821485.html
"Johnnie Walker Gold Label 70cl₦ 67,580",Unknown,/johnnie-walker-gold-label-70cl-83821473.html
"Johnnie Walker Blue Label 70cl₦ 402,542",Unknown,/johnnie-walker-blue-label-70cl-x1-johnnie-walker-mpg1640056.html
